customer_id,signup_month,activity_month,mrr,plan_tier,region
C00978,2024-02,2024-04,50.0,Starter,APAC
C00978,2024-02,2024-05,50.0,Starter,APAC
C00978,2024-02,2024-06,50.0,Starter,APAC
C00978,2024-02,2024-07,50.0,Starter,APAC
C00978,2024-02,2024-08,50.0,Starter,APAC
C00978,2024-02,2024-09,50.0,Starter,APAC
C00978,2024-02,2024-10,50.0,Starter,APAC
C00978,2024-02,2024-11,50.0,Starter,APAC
C00978,2024-02,2024-12,50.0,Starter,APAC
C00979,2024-02,2024-02,200.0,Pro,EMEA
C00979,2024-02,2024-03,200.0,Pro,EMEA
C00979,2024-02,2024-04,200.0,Pro,EMEA
C00979,2024-02,2024-05,200.0,Pro,EMEA
C00979,2024-02,2024-06,200.0,Pro,EMEA
C00979,2024-02,2024-07,240.0,Pro,EMEA
C00979,2024-02,2024-08,240.0,Pro,EMEA
C00979,2024-02,2024-09,240.0,Pro,EMEA
C00979,2024-02,2024-10,240.0,Pro,EMEA
C00979,2024-02,2024-11,240.0,Pro,EMEA
C00979,2024-02,2024-12,240.0,Pro,EMEA
C00980,2024-02,2024-02,200.0,Pro,EMEA
C00980,2024-02,2024-03,200.0,Pro,EMEA
C00980,2024-02,2024-04,200.0,Pro,EMEA
C00980,2024-02,2024-05,200.0,Pro,EMEA
C00980,2024-02,2024-06,200.0,Pro,EMEA
C00980,2024-02,2024-07,200.0,Pro,EMEA
C00980,2024-02,2024-08,200.0,Pro,EMEA
C00980,2024-02,2024-09,200.0,Pro,EMEA
C00980,2024-02,2024-10,200.0,Pro,EMEA
C00980,2024-02,2024-11,200.0,Pro,EMEA
C00980,2024-02,2024-12,200.0,Pro,EMEA
C00981,2024-02,2024-02,50.0,Starter,NA
C00981,2024-02,2024-03,50.0,Starter,NA
C00981,2024-02,2024-04,50.0,Starter,NA
C00981,2024-02,2024-05,50.0,Starter,NA
C00981,2024-02,2024-06,50.0,Starter,NA
C00981,2024-02,2024-07,50.0,Starter,NA
C00981,2024-02,2024-08,50.0,Starter,NA
C00981,2024-02,2024-09,50.0,Starter,NA
C00981,2024-02,2024-10,50.0,Starter,NA
C00981,2024-02,2024-11,50.0,Starter,NA
C00981,2024-02,2024-12,50.0,Starter,NA
C00982,2024-02,2024-02,50.0,Starter,NA
C00982,2024-02,2024-03,50.0,Starter,NA
C00982,2024-02,2024-04,50.0,Starter,NA
C00982,2024-02,2024-05,50.0,Starter,NA
C00982,2024-02,2024-06,50.0,Starter,NA
C00982,2024-02,2024-07,50.0,Starter,NA
C00982,2024-02,2024-08,60.0,Starter,NA
C00982,2024-02,2024-09,72.0,Starter,NA
C00982,2024-02,2024-10,72.0,Starter,NA
C00982,2024-02,2024-11,86.4,Starter,NA
C00982,2024-02,2024-12,86.4,Starter,NA
C00983,2024-02,2024-02,200.0,Pro,EMEA
C00983,2024-02,2024-03,200.0,Pro,EMEA
C00983,2024-02,2024-04,170.0,Pro,EMEA
C00983,2024-02,2024-05,170.0,Pro,EMEA
C00983,2024-02,2024-06,170.0,Pro,EMEA
C00983,2024-02,2024-07,170.0,Pro,EMEA
C00983,2024-02,2024-08,170.0,Pro,EMEA
C00983,2024-02,2024-09,170.0,Pro,EMEA
C00983,2024-02,2024-10,170.0,Pro,EMEA
C00983,2024-02,2024-11,170.0,Pro,EMEA
C00983,2024-02,2024-12,204.0,Pro,EMEA
C00984,2024-02,2024-02,50.0,Starter,NA
C00984,2024-02,2024-03,50.0,Starter,NA
C00984,2024-02,2024-04,50.0,Starter,NA
C00984,2024-02,2024-05,50.0,Starter,NA
C00984,2024-02,2024-06,50.0,Starter,NA
C00984,2024-02,2024-07,60.0,Starter,NA
C00984,2024-02,2024-08,60.0,Starter,NA
C00984,2024-02,2024-09,60.0,Starter,NA
C00984,2024-02,2024-10,51.0,Starter,NA
C00984,2024-02,2024-11,61.2,Starter,NA
C00984,2024-02,2024-12,73.44,Starter,NA
C00985,2024-02,2024-02,50.0,Starter,NA
C00985,2024-02,2024-03,50.0,Starter,NA
C00986,2024-02,2024-02,50.0,Starter,NA
C00986,2024-02,2024-03,60.0,Starter,NA
C00986,2024-02,2024-04,51.0,Starter,NA
C00986,2024-02,2024-05,51.0,Starter,NA
C00986,2024-02,2024-06,51.0,Starter,NA
C00986,2024-02,2024-07,51.0,Starter,NA
C00986,2024-02,2024-08,51.0,Starter,NA
C00986,2024-02,2024-09,51.0,Starter,NA
C00986,2024-02,2024-10,51.0,Starter,NA
C00986,2024-02,2024-11,51.0,Starter,NA
C00986,2024-02,2024-12,51.0,Starter,NA
C00987,2024-02,2024-02,50.0,Starter,NA
C00987,2024-02,2024-03,50.0,Starter,NA
C00987,2024-02,2024-04,60.0,Starter,NA
C00987,2024-02,2024-05,72.0,Starter,NA
C00987,2024-02,2024-06,61.2,Starter,NA
C00987,2024-02,2024-07,52.02,Starter,NA
C00987,2024-02,2024-08,52.02,Starter,NA
C00987,2024-02,2024-09,44.22,Starter,NA
C00987,2024-02,2024-10,44.22,Starter,NA
C00987,2024-02,2024-11,44.22,Starter,NA
C00987,2024-02,2024-12,37.58,Starter,NA
C00988,2024-02,2024-02,50.0,Starter,EMEA
C00988,2024-02,2024-03,60.0,Starter,EMEA
C00988,2024-02,2024-04,60.0,Starter,EMEA
C00988,2024-02,2024-05,60.0,Starter,EMEA
C00988,2024-02,2024-06,60.0,Starter,EMEA
C00988,2024-02,2024-07,72.0,Starter,EMEA
C00988,2024-02,2024-08,72.0,Starter,EMEA
C00988,2024-02,2024-09,72.0,Starter,EMEA
C00988,2024-02,2024-10,72.0,Starter,EMEA
C00988,2024-02,2024-11,72.0,Starter,EMEA
C00988,2024-02,2024-12,86.4,Starter,EMEA
C00989,2024-02,2024-02,200.0,Pro,NA
C00989,2024-02,2024-03,200.0,Pro,NA
C00989,2024-02,2024-04,200.0,Pro,NA
C00989,2024-02,2024-05,200.0,Pro,NA
C00989,2024-02,2024-06,200.0,Pro,NA
C00989,2024-02,2024-07,200.0,Pro,NA
C00989,2024-02,2024-08,200.0,Pro,NA
C00989,2024-02,2024-09,200.0,Pro,NA
C00989,2024-02,2024-10,200.0,Pro,NA
C00989,2024-02,2024-11,200.0,Pro,NA
C00989,2024-02,2024-12,200.0,Pro,NA
C00990,2024-02,2024-02,200.0,Pro,NA
C00990,2024-02,2024-03,200.0,Pro,NA
C00990,2024-02,2024-04,240.0,Pro,NA
C00990,2024-02,2024-05,240.0,Pro,NA
C00990,2024-02,2024-06,240.0,Pro,NA
C00990,2024-02,2024-07,240.0,Pro,NA
C00990,2024-02,2024-08,240.0,Pro,NA
C00990,2024-02,2024-09,240.0,Pro,NA
C00990,2024-02,2024-10,288.0,Pro,NA
C00990,2024-02,2024-11,288.0,Pro,NA
C00990,2024-02,2024-12,288.0,Pro,NA
C00991,2024-02,2024-02,50.0,Starter,NA
C00991,2024-02,2024-03,50.0,Starter,NA
C00991,2024-02,2024-04,50.0,Starter,NA
C00991,2024-02,2024-05,50.0,Starter,NA
C00991,2024-02,2024-06,50.0,Starter,NA
C00991,2024-02,2024-07,50.0,Starter,NA
C00991,2024-02,2024-08,60.0,Starter,NA
C00991,2024-02,2024-09,60.0,Starter,NA
C00991,2024-02,2024-10,72.0,Starter,NA
C00991,2024-02,2024-11,72.0,Starter,NA
C00991,2024-02,2024-12,72.0,Starter,NA
C00992,2024-02,2024-02,200.0,Pro,APAC
C00992,2024-02,2024-03,240.0,Pro,APAC
C00992,2024-02,2024-04,240.0,Pro,APAC
C00992,2024-02,2024-05,204.0,Pro,APAC
C00992,2024-02,2024-06,204.0,Pro,APAC
C00992,2024-02,2024-07,204.0,Pro,APAC
C00992,2024-02,2024-08,244.8,Pro,APAC
C00992,2024-02,2024-09,244.8,Pro,APAC
C00992,2024-02,2024-10,244.8,Pro,APAC
C00992,2024-02,2024-11,293.76,Pro,APAC
C00992,2024-02,2024-12,293.76,Pro,APAC
C00993,2024-02,2024-02,50.0,Starter,NA
C00993,2024-02,2024-03,50.0,Starter,NA
C00993,2024-02,2024-04,50.0,Starter,NA
C00993,2024-02,2024-05,50.0,Starter,NA
C00993,2024-02,2024-06,50.0,Starter,NA
C00993,2024-02,2024-07,50.0,Starter,NA
C00993,2024-02,2024-08,42.5,Starter,NA
C00993,2024-02,2024-09,42.5,Starter,NA
C00993,2024-02,2024-10,42.5,Starter,NA
C00993,2024-02,2024-11,42.5,Starter,NA
C00993,2024-02,2024-12,42.5,Starter,NA
C00994,2024-02,2024-02,50.0,Starter,EMEA
C00994,2024-02,2024-03,50.0,Starter,EMEA
C00994,2024-02,2024-04,50.0,Starter,EMEA
C00994,2024-02,2024-05,50.0,Starter,EMEA
C00994,2024-02,2024-06,60.0,Starter,EMEA
C00994,2024-02,2024-07,60.0,Starter,EMEA
C00994,2024-02,2024-08,60.0,Starter,EMEA
C00994,2024-02,2024-09,60.0,Starter,EMEA
C00994,2024-02,2024-10,60.0,Starter,EMEA
C00994,2024-02,2024-11,60.0,Starter,EMEA
C00994,2024-02,2024-12,60.0,Starter,EMEA
C00995,2024-02,2024-02,200.0,Pro,APAC
C00995,2024-02,2024-03,200.0,Pro,APAC
C00995,2024-02,2024-04,200.0,Pro,APAC
C00995,2024-02,2024-05,240.0,Pro,APAC
C00995,2024-02,2024-06,240.0,Pro,APAC
C00995,2024-02,2024-07,240.0,Pro,APAC
C00995,2024-02,2024-08,288.0,Pro,APAC
C00995,2024-02,2024-09,288.0,Pro,APAC
C00995,2024-02,2024-10,345.6,Pro,APAC
C00995,2024-02,2024-11,414.72,Pro,APAC
C00995,2024-02,2024-12,414.72,Pro,APAC
C00996,2024-02,2024-02,50.0,Starter,NA
C00996,2024-02,2024-03,50.0,Starter,NA
C00997,2024-02,2024-02,50.0,Starter,NA
C00997,2024-02,2024-03,50.0,Starter,NA
C00997,2024-02,2024-04,60.0,Starter,NA
C00997,2024-02,2024-05,60.0,Starter,NA
C00997,2024-02,2024-06,60.0,Starter,NA
C00997,2024-02,2024-07,60.0,Starter,NA
C00997,2024-02,2024-08,51.0,Starter,NA
C00997,2024-02,2024-09,51.0,Starter,NA
C00997,2024-02,2024-10,51.0,Starter,NA
C00997,2024-02,2024-11,51.0,Starter,NA
C00997,2024-02,2024-12,51.0,Starter,NA
C00998,2024-02,2024-02,200.0,Pro,EMEA
C00998,2024-02,2024-03,200.0,Pro,EMEA
C00998,2024-02,2024-04,200.0,Pro,EMEA
C00998,2024-02,2024-05,200.0,Pro,EMEA
C00998,2024-02,2024-06,200.0,Pro,EMEA
C00998,2024-02,2024-07,200.0,Pro,EMEA
C00998,2024-02,2024-08,200.0,Pro,EMEA
C00998,2024-02,2024-09,240.0,Pro,EMEA
C00998,2024-02,2024-10,240.0,Pro,EMEA
C00998,2024-02,2024-11,240.0,Pro,EMEA
C00998,2024-02,2024-12,288.0,Pro,EMEA
C00999,2024-02,2024-02,50.0,Starter,EMEA
C00999,2024-02,2024-03,50.0,Starter,EMEA
C00999,2024-02,2024-04,42.5,Starter,EMEA
C00999,2024-02,2024-05,42.5,Starter,EMEA
C00999,2024-02,2024-06,42.5,Starter,EMEA
C00999,2024-02,2024-07,42.5,Starter,EMEA
C00999,2024-02,2024-08,51.0,Starter,EMEA
C00999,2024-02,2024-09,51.0,Starter,EMEA
C00999,2024-02,2024-10,51.0,Starter,EMEA
C00999,2024-02,2024-11,61.2,Starter,EMEA
C00999,2024-02,2024-12,61.2,Starter,EMEA
C01000,2024-02,2024-02,50.0,Starter,NA
C01000,2024-02,2024-03,50.0,Starter,NA
C01000,2024-02,2024-04,50.0,Starter,NA
C01000,2024-02,2024-05,50.0,Starter,NA
C01000,2024-02,2024-06,50.0,Starter,NA
C01000,2024-02,2024-07,50.0,Starter,NA
C01001,2024-03,2024-03,50.0,Starter,NA
C01001,2024-03,2024-04,50.0,Starter,NA
C01001,2024-03,2024-05,50.0,Starter,NA
C01001,2024-03,2024-06,50.0,Starter,NA
C01001,2024-03,2024-07,50.0,Starter,NA
C01001,2024-03,2024-08,50.0,Starter,NA
C01001,2024-03,2024-09,50.0,Starter,NA
C01001,2024-03,2024-10,60.0,Starter,NA
C01001,2024-03,2024-11,60.0,Starter,NA
C01001,2024-03,2024-12,60.0,Starter,NA
C01002,2024-03,2024-03,200.0,Pro,EMEA
C01002,2024-03,2024-04,200.0,Pro,EMEA
C01002,2024-03,2024-05,200.0,Pro,EMEA
C01002,2024-03,2024-06,200.0,Pro,EMEA
C01002,2024-03,2024-07,200.0,Pro,EMEA
C01002,2024-03,2024-08,200.0,Pro,EMEA
C01002,2024-03,2024-09,200.0,Pro,EMEA
C01002,2024-03,2024-10,240.0,Pro,EMEA
C01002,2024-03,2024-11,240.0,Pro,EMEA
C01002,2024-03,2024-12,288.0,Pro,EMEA
C01003,2024-03,2024-03,50.0,Starter,NA
C01003,2024-03,2024-04,60.0,Starter,NA
C01003,2024-03,2024-05,72.0,Starter,NA
C01003,2024-03,2024-06,72.0,Starter,NA
C01003,2024-03,2024-07,72.0,Starter,NA
C01003,2024-03,2024-08,72.0,Starter,NA
C01003,2024-03,2024-09,72.0,Starter,NA
C01003,2024-03,2024-10,72.0,Starter,NA
C01003,2024-03,2024-11,72.0,Starter,NA
C01003,2024-03,2024-12,72.0,Starter,NA
C01004,2024-03,2024-03,50.0,Starter,LATAM
C01004,2024-03,2024-04,60.0,Starter,LATAM
C01004,2024-03,2024-05,60.0,Starter,LATAM
C01004,2024-03,2024-06,60.0,Starter,LATAM
C01004,2024-03,2024-07,60.0,Starter,LATAM
C01004,2024-03,2024-08,60.0,Starter,LATAM
C01004,2024-03,2024-09,60.0,Starter,LATAM
C01004,2024-03,2024-10,60.0,Starter,LATAM
C01004,2024-03,2024-11,60.0,Starter,LATAM
C01004,2024-03,2024-12,60.0,Starter,LATAM
C01005,2024-03,2024-03,50.0,Starter,NA
C01005,2024-03,2024-04,50.0,Starter,NA
C01005,2024-03,2024-05,50.0,Starter,NA
C01005,2024-03,2024-06,50.0,Starter,NA
C01005,2024-03,2024-07,50.0,Starter,NA
C01005,2024-03,2024-08,50.0,Starter,NA
C01005,2024-03,2024-09,50.0,Starter,NA
C01005,2024-03,2024-10,50.0,Starter,NA
C01005,2024-03,2024-11,50.0,Starter,NA
C01005,2024-03,2024-12,50.0,Starter,NA
C01006,2024-03,2024-03,50.0,Starter,NA
C01007,2024-03,2024-03,50.0,Starter,APAC
C01007,2024-03,2024-04,50.0,Starter,APAC
C01007,2024-03,2024-05,50.0,Starter,APAC
C01007,2024-03,2024-06,50.0,Starter,APAC
C01007,2024-03,2024-07,50.0,Starter,APAC
C01007,2024-03,2024-08,60.0,Starter,APAC
C01007,2024-03,2024-09,60.0,Starter,APAC
C01007,2024-03,2024-10,72.0,Starter,APAC
C01007,2024-03,2024-11,72.0,Starter,APAC
C01007,2024-03,2024-12,72.0,Starter,APAC
C01008,2024-03,2024-03,50.0,Starter,NA
C01008,2024-03,2024-04,50.0,Starter,NA
C01008,2024-03,2024-05,50.0,Starter,NA
C01008,2024-03,2024-06,50.0,Starter,NA
C01008,2024-03,2024-07,50.0,Starter,NA
C01008,2024-03,2024-08,50.0,Starter,NA
C01008,2024-03,2024-09,50.0,Starter,NA
C01008,2024-03,2024-10,60.0,Starter,NA
C01008,2024-03,2024-11,60.0,Starter,NA
C01008,2024-03,2024-12,72.0,Starter,NA
C01009,2024-03,2024-03,50.0,Starter,LATAM
C01009,2024-03,2024-04,50.0,Starter,LATAM
C01010,2024-03,2024-03,200.0,Pro,APAC
C01010,2024-03,2024-04,200.0,Pro,APAC
C01010,2024-03,2024-05,200.0,Pro,APAC
C01010,2024-03,2024-06,200.0,Pro,APAC
C01010,2024-03,2024-07,200.0,Pro,APAC
C01010,2024-03,2024-08,200.0,Pro,APAC
C01010,2024-03,2024-09,200.0,Pro,APAC
C01010,2024-03,2024-10,200.0,Pro,APAC
C01010,2024-03,2024-11,200.0,Pro,APAC
C01010,2024-03,2024-12,200.0,Pro,APAC
C01011,2024-03,2024-03,50.0,Starter,NA
C01011,2024-03,2024-04,42.5,Starter,NA
C01011,2024-03,2024-05,42.5,Starter,NA
C01011,2024-03,2024-06,42.5,Starter,NA
C01011,2024-03,2024-07,42.5,Starter,NA
C01011,2024-03,2024-08,42.5,Starter,NA
C01011,2024-03,2024-09,42.5,Starter,NA
C01011,2024-03,2024-10,42.5,Starter,NA
C01011,2024-03,2024-11,36.12,Starter,NA
C01011,2024-03,2024-12,43.35,Starter,NA
C01012,2024-03,2024-03,50.0,Starter,APAC
C01012,2024-03,2024-04,60.0,Starter,APAC
C01012,2024-03,2024-05,60.0,Starter,APAC
C01012,2024-03,2024-06,60.0,Starter,APAC
C01012,2024-03,2024-07,60.0,Starter,APAC
C01012,2024-03,2024-08,60.0,Starter,APAC
C01012,2024-03,2024-09,72.0,Starter,APAC
C01012,2024-03,2024-10,72.0,Starter,APAC
C01012,2024-03,2024-11,72.0,Starter,APAC
C01012,2024-03,2024-12,72.0,Starter,APAC
C01013,2024-03,2024-03,200.0,Pro,NA
C01013,2024-03,2024-04,200.0,Pro,NA
C01013,2024-03,2024-05,200.0,Pro,NA
C01013,2024-03,2024-06,200.0,Pro,NA
C01013,2024-03,2024-07,200.0,Pro,NA
C01013,2024-03,2024-08,200.0,Pro,NA
C01013,2024-03,2024-09,200.0,Pro,NA
C01013,2024-03,2024-10,200.0,Pro,NA
C01013,2024-03,2024-11,200.0,Pro,NA
C01013,2024-03,2024-12,240.0,Pro,NA
C01014,2024-03,2024-03,50.0,Starter,NA
C01014,2024-03,2024-04,50.0,Starter,NA
C01014,2024-03,2024-05,50.0,Starter,NA
C01014,2024-03,2024-06,60.0,Starter,NA
C01014,2024-03,2024-07,60.0,Starter,NA
C01014,2024-03,2024-08,60.0,Starter,NA
C01014,2024-03,2024-09,60.0,Starter,NA
C01014,2024-03,2024-10,60.0,Starter,NA
C01014,2024-03,2024-11,72.0,Starter,NA
C01014,2024-03,2024-12,72.0,Starter,NA
C01015,2024-03,2024-03,200.0,Pro,APAC
C01015,2024-03,2024-04,200.0,Pro,APAC
C01015,2024-03,2024-05,200.0,Pro,APAC
C01015,2024-03,2024-06,200.0,Pro,APAC
C01015,2024-03,2024-07,200.0,Pro,APAC
C01015,2024-03,2024-08,200.0,Pro,APAC
C01015,2024-03,2024-09,240.0,Pro,APAC
C01015,2024-03,2024-10,240.0,Pro,APAC
C01015,2024-03,2024-11,240.0,Pro,APAC
C01015,2024-03,2024-12,204.0,Pro,APAC
C01016,2024-03,2024-03,200.0,Pro,EMEA
C01016,2024-03,2024-04,200.0,Pro,EMEA
C01016,2024-03,2024-05,200.0,Pro,EMEA
C01016,2024-03,2024-06,200.0,Pro,EMEA
C01016,2024-03,2024-07,200.0,Pro,EMEA
C01016,2024-03,2024-08,200.0,Pro,EMEA
C01016,2024-03,2024-09,200.0,Pro,EMEA
C01016,2024-03,2024-10,200.0,Pro,EMEA
C01016,2024-03,2024-11,200.0,Pro,EMEA
C01016,2024-03,2024-12,200.0,Pro,EMEA
C01017,2024-03,2024-03,200.0,Pro,EMEA
C01017,2024-03,2024-04,240.0,Pro,EMEA
C01017,2024-03,2024-05,240.0,Pro,EMEA
C01017,2024-03,2024-06,240.0,Pro,EMEA
C01017,2024-03,2024-07,240.0,Pro,EMEA
C01017,2024-03,2024-08,240.0,Pro,EMEA
C01017,2024-03,2024-09,204.0,Pro,EMEA
C01017,2024-03,2024-10,244.8,Pro,EMEA
C01017,2024-03,2024-11,244.8,Pro,EMEA
C01017,2024-03,2024-12,244.8,Pro,EMEA
C01018,2024-03,2024-03,200.0,Pro,NA
C01018,2024-03,2024-04,200.0,Pro,NA
C01018,2024-03,2024-05,200.0,Pro,NA
C01018,2024-03,2024-06,200.0,Pro,NA
C01018,2024-03,2024-07,200.0,Pro,NA
C01018,2024-03,2024-08,240.0,Pro,NA
C01018,2024-03,2024-09,288.0,Pro,NA
C01018,2024-03,2024-10,288.0,Pro,NA
C01018,2024-03,2024-11,288.0,Pro,NA
C01018,2024-03,2024-12,345.6,Pro,NA
C01019,2024-03,2024-03,50.0,Starter,EMEA
C01019,2024-03,2024-04,60.0,Starter,EMEA
C01019,2024-03,2024-05,72.0,Starter,EMEA
C01019,2024-03,2024-06,72.0,Starter,EMEA
C01019,2024-03,2024-07,72.0,Starter,EMEA
C01019,2024-03,2024-08,72.0,Starter,EMEA
C01019,2024-03,2024-09,72.0,Starter,EMEA
C01019,2024-03,2024-10,72.0,Starter,EMEA
C01019,2024-03,2024-11,72.0,Starter,EMEA
C01019,2024-03,2024-12,72.0,Starter,EMEA
C01020,2024-03,2024-03,50.0,Starter,NA
C01020,2024-03,2024-04,50.0,Starter,NA
C01020,2024-03,2024-05,50.0,Starter,NA
C01020,2024-03,2024-06,42.5,Starter,NA
C01020,2024-03,2024-07,42.5,Starter,NA
C01020,2024-03,2024-08,42.5,Starter,NA
C01020,2024-03,2024-09,42.5,Starter,NA
C01020,2024-03,2024-10,51.0,Starter,NA
C01020,2024-03,2024-11,61.2,Starter,NA
C01020,2024-03,2024-12,52.02,Starter,NA
C01021,2024-03,2024-03,800.0,Enterprise,NA
C01021,2024-03,2024-04,800.0,Enterprise,NA
C01021,2024-03,2024-05,800.0,Enterprise,NA
C01021,2024-03,2024-06,800.0,Enterprise,NA
C01021,2024-03,2024-07,800.0,Enterprise,NA
C01021,2024-03,2024-08,800.0,Enterprise,NA
C01021,2024-03,2024-09,800.0,Enterprise,NA
C01021,2024-03,2024-10,800.0,Enterprise,NA
C01021,2024-03,2024-11,800.0,Enterprise,NA
C01021,2024-03,2024-12,800.0,Enterprise,NA
C01022,2024-03,2024-03,200.0,Pro,EMEA
C01022,2024-03,2024-04,200.0,Pro,EMEA
C01022,2024-03,2024-05,200.0,Pro,EMEA
C01022,2024-03,2024-06,200.0,Pro,EMEA
C01022,2024-03,2024-07,200.0,Pro,EMEA
C01022,2024-03,2024-08,200.0,Pro,EMEA
C01022,2024-03,2024-09,200.0,Pro,EMEA
C01022,2024-03,2024-10,200.0,Pro,EMEA
C01022,2024-03,2024-11,200.0,Pro,EMEA
C01022,2024-03,2024-12,200.0,Pro,EMEA
C01023,2024-03,2024-03,200.0,Pro,NA
C01024,2024-03,2024-03,200.0,Pro,APAC
C01024,2024-03,2024-04,240.0,Pro,APAC
C01024,2024-03,2024-05,204.0,Pro,APAC
C01024,2024-03,2024-06,204.0,Pro,APAC
C01024,2024-03,2024-07,204.0,Pro,APAC
C01024,2024-03,2024-08,204.0,Pro,APAC
C01024,2024-03,2024-09,204.0,Pro,APAC
C01024,2024-03,2024-10,244.8,Pro,APAC
C01024,2024-03,2024-11,244.8,Pro,APAC
C01024,2024-03,2024-12,244.8,Pro,APAC
C01025,2024-03,2024-03,200.0,Pro,EMEA
C01025,2024-03,2024-04,200.0,Pro,EMEA
C01025,2024-03,2024-05,200.0,Pro,EMEA
C01025,2024-03,2024-06,200.0,Pro,EMEA
C01025,2024-03,2024-07,200.0,Pro,EMEA
C01025,2024-03,2024-08,240.0,Pro,EMEA
C01025,2024-03,2024-09,240.0,Pro,EMEA
C01025,2024-03,2024-10,204.0,Pro,EMEA
C01025,2024-03,2024-11,204.0,Pro,EMEA
C01025,2024-03,2024-12,204.0,Pro,EMEA
C01026,2024-03,2024-03,50.0,Starter,LATAM
C01026,2024-03,2024-04,50.0,Starter,LATAM
C01026,2024-03,2024-05,50.0,Starter,LATAM
C01026,2024-03,2024-06,50.0,Starter,LATAM
C01026,2024-03,2024-07,50.0,Starter,LATAM
C01026,2024-03,2024-08,50.0,Starter,LATAM
C01026,2024-03,2024-09,50.0,Starter,LATAM
C01026,2024-03,2024-10,50.0,Starter,LATAM
C01026,2024-03,2024-11,42.5,Starter,LATAM
C01026,2024-03,2024-12,42.5,Starter,LATAM
C01027,2024-03,2024-03,50.0,Starter,NA
C01027,2024-03,2024-04,50.0,Starter,NA
C01027,2024-03,2024-05,50.0,Starter,NA
C01027,2024-03,2024-06,50.0,Starter,NA
C01027,2024-03,2024-07,50.0,Starter,NA
C01027,2024-03,2024-08,50.0,Starter,NA
C01027,2024-03,2024-09,50.0,Starter,NA
C01027,2024-03,2024-10,50.0,Starter,NA
C01027,2024-03,2024-11,50.0,Starter,NA
C01027,2024-03,2024-12,42.5,Starter,NA
C01028,2024-03,2024-03,50.0,Starter,EMEA
C01028,2024-03,2024-04,42.5,Starter,EMEA
C01028,2024-03,2024-05,51.0,Starter,EMEA
C01028,2024-03,2024-06,51.0,Starter,EMEA
C01028,2024-03,2024-07,61.2,Starter,EMEA
C01028,2024-03,2024-08,61.2,Starter,EMEA
C01028,2024-03,2024-09,61.2,Starter,EMEA
C01028,2024-03,2024-10,73.44,Starter,EMEA
C01028,2024-03,2024-11,88.13,Starter,EMEA
C01028,2024-03,2024-12,88.13,Starter,EMEA
C01029,2024-03,2024-03,200.0,Pro,EMEA
C01029,2024-03,2024-04,200.0,Pro,EMEA
C01029,2024-03,2024-05,200.0,Pro,EMEA
C01029,2024-03,2024-06,200.0,Pro,EMEA
C01029,2024-03,2024-07,200.0,Pro,EMEA
C01029,2024-03,2024-08,240.0,Pro,EMEA
C01029,2024-03,2024-09,240.0,Pro,EMEA
C01029,2024-03,2024-10,288.0,Pro,EMEA
C01029,2024-03,2024-11,288.0,Pro,EMEA
C01029,2024-03,2024-12,288.0,Pro,EMEA
C01030,2024-03,2024-03,50.0,Starter,LATAM
C01031,2024-03,2024-03,50.0,Starter,APAC
C01031,2024-03,2024-04,50.0,Starter,APAC
C01031,2024-03,2024-05,60.0,Starter,APAC
C01031,2024-03,2024-06,60.0,Starter,APAC
C01031,2024-03,2024-07,60.0,Starter,APAC
C01031,2024-03,2024-08,72.0,Starter,APAC
C01031,2024-03,2024-09,72.0,Starter,APAC
C01031,2024-03,2024-10,86.4,Starter,APAC
C01031,2024-03,2024-11,86.4,Starter,APAC
C01031,2024-03,2024-12,86.4,Starter,APAC
C01032,2024-03,2024-03,50.0,Starter,EMEA
C01032,2024-03,2024-04,60.0,Starter,EMEA
C01032,2024-03,2024-05,60.0,Starter,EMEA
C01032,2024-03,2024-06,60.0,Starter,EMEA
C01032,2024-03,2024-07,60.0,Starter,EMEA
C01032,2024-03,2024-08,60.0,Starter,EMEA
C01032,2024-03,2024-09,60.0,Starter,EMEA
C01032,2024-03,2024-10,60.0,Starter,EMEA
C01032,2024-03,2024-11,60.0,Starter,EMEA
C01032,2024-03,2024-12,60.0,Starter,EMEA
C01033,2024-03,2024-03,800.0,Enterprise,LATAM
C01033,2024-03,2024-04,800.0,Enterprise,LATAM
C01033,2024-03,2024-05,800.0,Enterprise,LATAM
C01033,2024-03,2024-06,800.0,Enterprise,LATAM
C01033,2024-03,2024-07,800.0,Enterprise,LATAM
C01033,2024-03,2024-08,800.0,Enterprise,LATAM
C01033,2024-03,2024-09,800.0,Enterprise,LATAM
C01033,2024-03,2024-10,800.0,Enterprise,LATAM
C01033,2024-03,2024-11,800.0,Enterprise,LATAM
C01033,2024-03,2024-12,800.0,Enterprise,LATAM
C01034,2024-03,2024-03,200.0,Pro,EMEA
C01034,2024-03,2024-04,200.0,Pro,EMEA
C01034,2024-03,2024-05,240.0,Pro,EMEA
C01034,2024-03,2024-06,240.0,Pro,EMEA
C01034,2024-03,2024-07,240.0,Pro,EMEA
C01034,2024-03,2024-08,240.0,Pro,EMEA
C01034,2024-03,2024-09,240.0,Pro,EMEA
C01034,2024-03,2024-10,240.0,Pro,EMEA
C01034,2024-03,2024-11,240.0,Pro,EMEA
C01034,2024-03,2024-12,240.0,Pro,EMEA
C01035,2024-03,2024-03,50.0,Starter,NA
C01035,2024-03,2024-04,50.0,Starter,NA
C01035,2024-03,2024-05,50.0,Starter,NA
